,index,tweet,label
1630,52298,"मैं भाजपा बोलूं,
 तुम बलात्कारी समझ लेना.....

#kanhaiyakumar
#PunjabElections2022 
#RamRahim https://t.co/Ka3mCHAY3J",1
1631,52299,@MitraAgyat वालेन ले 50 हजार भोट आएपनि ठूला पार्टीको हार हो balen हार्छ भनेर खिसिट्युरी गर्ने हरूलाई राँची पठाइदिए हुन्छ बाटोखर्च टीकट उपलबध म गराउँछु :Nepal::Nepal::Nepal:,0
1632,52301,"आज प्रजातन्त्र दिवस ! तर देश चाहिँ  पर जा तंत्र, दलीय तंत्र मंत्र र राजनैतिक षडयन्त्र मै चली रहे, लोकतन्त्र को भर्याङ चढ्न गार्हो छ, लुडो को साप जस्ता दल ले पुछार मा झारी हाल्छन, त्यहीं पनि प्रजातन्त्र दिवस को सवैमा शुभकामना!",2
1633,52302,"@NCPurnaKhadka नि देउवाका अन्धभक्त नै हुन? :thinking_face::thinking_face:
#हैत कसरी असक्षमता र भ्रष्टाचार संरक्षकत्व दिने कुराको निरन्तरतालाई समर्थन गर्न सक्या होला? :face_vomiting::face_vomiting:
#NoNotAgain",0
1634,52303,"देउवा, प्रचण्ड, झलनाथ, माधवजीहरूलाई सुझाव । कृपया धाँधलीनै गर्नु छ भने गतिलाे सँग गर्नुस्, ताकी आफैले मत हालेकाे क्षेत्रमा हार्नु नपराेस् ।
(पन ईन्टेन्डेड)",0
1635,52305,"जसले भेटे पनि No Not Again काे गोली हान्दे हुन्छ युबा हो।।
भोट त दिने नै होइन यो देश मारा लाई।।।
#NoNotAgain https://t.co/q0CXuP0D4f",0
1636,52307,म्याग्दीमा चुनावी चहलपहल : गीत घन्काउँदै भोट माग्‍नेको लर्को https://t.co/qhioRdabXW,2
1637,52308,@khanal_roji यो त नेपाली नारीको पहिलो रोजाई हो पाकिस्तानी केटाहरु चाहे परदेश हो या घरदेश।,2
1638,52309,@deshsanchar1 सबैले पाटी बाट सबै कार्यकर्ताले राजीनामा दिए यी चोरहरुले कसलाई कारवाही गर्छ कुन्नी । यो चोरलाई अधिवेशनमा धूलो चताउनु पर्ने तर के गर्नु सज्जन र भलाद्मी को भन्दा चोर चोर माउसेरा भाई भाई भन्दै पछि लाग्ने को जमात ठूलो भए पछि यस्तै हो कोही स्वास्नीलाई मेयरको टिकट दिलाउन विकेछ कोही ...,0
1639,52310,"Uttarakhand Election 2022: राजीव गांधी फाउंडेशन में पैसा लेकर फ्री ट्रेड एग्रीमेंट करवाने वालों को पीएम के बारे में बोलने की नैतिकता नहीं- प्रह्लाद जोशी
#UttarakhandElections2022 #UttarPradeshElections 
https://t.co/zBcElBucrm",1
1640,52311,एमालेले जिते संघीयता खारेज हुन सक्छ : शेरबहादुर देउवा https://t.co/0d8tskkE0A,1
1641,52312,"@NepalPressnp स्थापितले म सँग स्तरिय रात बिताउ भन्नु सहि हो ?नमान्दा प्रतिसोध साध्नु ठीक हो ? एमालेमा बलात्कार,महिला दुराचार जायज र नारी मुक्तिकै अभिन्न अङ्ग हो ? आफ्नै आमा छोरी बुहारी श्रीमतीहरुलाई  स्थापित या एमाले नेताले सँगै रात बिताउ भनेको भए पनि यसरी नै  बचाउ हुन्थ्यो ?",1
1642,52313,"धम्की आएपछि बेचैन बनेका कांग्रेसका बागी वडाध्यक्ष उम्मेदवार झुन्डिएको अवस्थामा फेला

कथित लोकतान्त्रिक पार्टीले ठगबन्धन बचाउन आफ्नै मारेछ। दु:खद !:relieved_face: https://t.co/D3l9p12DLP",1
1643,52314,"जबसम्म ड्याङ् ह्याङ्ग दाईले
२/४ जना निब्बीहरु जम्मा पारेर दाई.. 
भन्दै रुदै गरेको भिडीयो हालेर 
नेपाली फिल्मलाई माया गर्नुपर्यो 
भनेर अनुरोध गर्दैनन् ⛇

तब सम्म फिलिम यत्रो नी हेरिदैन :grimacing_face::grimacing_face:",0
1644,52316,"उत्तराखंड के दिल्ली में बैठे कुछ लोगों ने विचारधारा का ऐसे अफ़ीम चटा हुआ है कि जिस विचार धारा को वो support कर रहे होते हैं अपने फायदे के लिए वो सबसे सही हो जाती है।

आज कल वो UKD की विचारधारा के तले #उखण्डचूजे बने हुए हैं।

#UttarakhandElections2022",1
1645,52317,"नौटंकी में @ArvindKejriwal की बादशाहत ख़त्म करेंगे 
@CHARANJITCHANNI 
#PunjabElections2022 https://t.co/JlEQmvuFT6",0
1646,52318,"#nonotagain ले के भयो र खै पढेलेखेका भेडा धेरै भएपछी। नेतालाई गाली नगरै हामी जनता नै देशद्रोहमा लागे पछि।
#Nepal #Election2022",2
1647,52321,"RT @ModiBharosa: ""जो दिल्ली में एयर कन्डीशन में बैठे हैं 
उनको पता नहीं है ये प्यार की ताकत क्या है""

Liberals must see this love of Punjab for PM @narendramodi 
#PunjabElections2022 https://t.co/q62i18RpoK",0
1648,52322,"देशमा काङ्ग्रेस,एमाले र माओवादी रहिञ्जेल सम्म अन्धकार ग्रहण  लाग्नेछ ||
:backhand_index_pointing_right:निर्वाचन प्रणाली र संविधान संशोधन हुन जरूरि छ||
#nonotagain #Nonotagain",1
1649,52323,"मुनव्वर राना ने हिन्दुओं को चेलेंज दिया है, हिन्दुओं की संतानों जागो और योगीराज को बनाए रखो इसको देश ही नहीं दुनिया छोड़ने पर मजबूर करो ""वोट फॉर भाजपा'
 'इमरजेंसी से भी खराब योगी का कार्यकाल' 'हिन्दुओ करके दिखाओ'
#AssemblyElections2022 | @aap_ka_santosh

https://t.co/e5k8hZCQfH",0
1650,52324,@brb1954 भन्नाले ? शीर्फ #NoNotAgain भन्दा जेल हाल्छु भन्दा के #FreedomOfSpeech हनन् भाको थिएन र ? लोकतन्त्रमा वाकस्वतन्त्रा पनि पर्छ भन्ने कुरो यहालाई भनी रहनु नपर्ला कि ? र पनि किन एक शब्द पनि बोल्नु भएन ? लोकतन्त्रलाई खतरा जनताबाट भन्दा पनि लाजनीति गर्ने र राणाकालीन कर्मचारीहरूबाट छ!,2
1651,52325,"AAP ईमानदार पार्टी है, Congress-BJP भ्रष्ट पार्टी है : @ArvindKejriwal 

#UttarakhandElections2022 @amitpandayjourn https://t.co/CH8EWFS9bJ",1
1652,52328,"भगवंत मान 20 हजार वोटों से चुनाव हारेगा : @CHARANJITCHANNI 

#PunjabElections2022 

https://t.co/IkdSFg4svt",0
1653,52331,जनकपुरधामका निवर्तमान वडाध्यक्ष कांग्रेस प्रवेश https://t.co/jypRnL0slW,1
1654,52332,"यी बुढ़ा नील पारिस हुन, उमेर ६५ वर्ष, बेलाईती सांसद, यिनले आफ्नो पदबाट राजिनामा दिएछन, कारण संसद चलेका बेला मस्तै पोर्न भिडियो (मोबाईलमै त होला) हेरेका रहेछन । https://t.co/xtuq4xJkbk",0
1655,52333,"वैसे #UttarPradeshElections2022 में चुनावी रैलियों में खूब जाओ। @BJP4UP की रैली में पूरी छूट है, कोई कॉविड संक्रमित भी है तो भी चलेगा। https://t.co/g6pJhpGgpk",2
1656,52334,"कसैलाई खेदेकै छैन्, काँग्रेसले गरेका गल्तीहरुमा  प्रश्न उठाउन सक्ने हैसियत राख्ने एउटा कार्यकर्ता भएका नाताले आलोचना गरियो। यसमा @thapagk  त के देउवा ले नै बोक्या भए पनि बिरोध नै गरिन्थ्यो। कार्यकर्ता हुनु र दास हुनु फरक हो भन्ने बुझेको भए त यो अवस्था नै आउदैन थियो। https://t.co/yUV4mk1kYe",1
1657,52336,"साँफेबगरमा गठबन्धन पक्ष र एमाले कार्यकर्ताबीच झडप, मतदान स्थगित - Nepal Bahas https://t.co/49bDvK3zeZ",1
1658,52337,"मनिषा खुलेर राप्रपामा लागिन्।बीपीको आदर्श विचार राप्रपामा देखिन्।साच्चै कांग्रेस खुइलिएर बिपीवाद्को नाराले जनता ठग्ने र भित्री रुपमा बीपीको विचार लत्याउने गरेको प्रष्ट भयो।कांग्रेसका देउवाले कांग्रेसलाई जंगली कम्युनिष्ट बनाए।पार्टी पनि बिगारे देश पनि सके।
#माओवादी
#NoNotAgain",1
1659,52338,"एमाले लोजिक डरलाग्दो छ :high_voltage:
 १.  माधब नेपाल हरुले पार्टीको आदेश उल्लंगन गरे गद्दारी !!,
      जगन्नाथ हरुले त्यहि गरे बिद्रोह !!!
२. कांग्रेशले हाम्रो घोषणापत्रको नक्कल गर्यो !!
     त्यो पागल हरुको प्रलाप हो !!!",1
1660,52341,@hamrorabi म न कसैको बिरोधी त कसैको वकालत गरिरहेकों छु। तर हिजो #NoNotAgain भनेका बाँ @kpsharmaoli  को तलुवा चाटन को लागि थियो तपाईको उम्मेदवारि।यदि तपाई साच्चै देशलाई माया गर्ने माँछे हो भने कीन बा को बार्दलीमा तलुवा चाटेर बसेको?तपाईले पाएको म्यांडेट सरकार मात्रै हो की? जनता?,0
1661,52343,Goback गधे:thinking_face::thinking_face::thinking_face::person_raising_hand::person_raising_hand::person_raising_hand:#UttarPradeshElections2022,0
1662,52344,"@arjun_ruru @SuryaRAcharya कांग्रेस र एमाले सही पात्र छान्न सकेनन्।
टीकट दिनेले नजिकको पात्र अर्धाङ्गिनी र सन्जालमा यौनदुराचारी भनि गनाएकोलाई ।",1
1663,52345,"देखिस् कांग्रेस एमाले, जनताले भोट काँ हाले' भन्दै बालेनको पक्षमा नारा   https://t.co/bv8OaOfwIF",1
1664,52347,"@DrAvadheshBJP @Aaryawarat इनका भी वही हाल होगा जैसे बसपा पिछले चुनाव में समर्थन दी थी आज उसकी जगह देख सकते हैं कल इनकी देख लेना।
#UttarPradeshElections2022",1
1665,52349,"@GokulPBaskota लौरोलाई भोट दिनुस सबैले, नेपाली जनतालाई यि राजनितीक दलहरुले धेरै लुट्यो अब हिसाब गर्ने पालो",1
1666,52350,@thapagk ट्युसन पढाउने रहरै छ तपाईको पार्टी सभापतिलाई पढाउनुहोस् । कानुनी शासनमा वरियताक्रमको औचित्य कस्तो हुन्छ त्यो पनि बुझाउनुस् । सस्तो लोकप्रियता खोजेर एमाले तिर मात्र गनगन गर्नुको अर्थ देखिएन क्या !! https://t.co/vMnXjAGM8j,1
1667,52352,"दिल्ली वालों ने बगैर CongRSS जीना सिख लिया है।
और, अब वो बड़े अच्छे से जी रहे है।
#PunjabElections2022 
#GoaElections2022 
#UttarakhandElections2022 
#UPElections2022 https://t.co/61NnR8ZV0n",1
1668,52353,"यूपी: समाजवादी पार्टी पर CM योगी ने साधा निशाना. कहा- लाल टोपी का मतलब दंगा होता है. सुरक्षा के लिए सपा की टोपी ख़तरा
#UttarPradeshElections2022 #UttarPradesh #YogiAdityanath",1
1669,52355,"भोट माग्छन्, दिने तरिका सिकाउँदैनन् नेता https://t.co/2I1xztteom",0
1670,52356,"हामी अोलिका नाममा थप दुइवटा अोलीलाइ बलियो बनाउदै छाै अनि सत्यकुरा समस्या केपीको होइन,कुर्चिको हो! यसकारण देउवा,रामे गलत छन।जयनेपाल",0
1671,52358,"बारहवीं के बाद होती है तेरहवीं और यूपी में इस बार यही होने वाला है बीजेपी के साथ।
#UttarPradeshElections2022",1
1672,52359,"अरु छोडेर एमाले आउदा राम्रो मान्नेले,
एमाले छोडेर जादा श्रद्धाञ्जली (जिउँदै) दिनि रैछन",1
1673,52360,"@priyankagandhi मेडम वो EVM वाले ट्वीट कितने बजे से करना है ?
या इस बार Toolkit में कुछ और है ?
#ElectionResults 
#UPElectionResult2022
#UttarakhandElections2022 
#ManipurElections2022 
#GoaElections2022 
#PunjabElections2022",1
1674,52362,"@BharatKShresth4 केबल रूख ,सुर्य,हलो र स्वतन्त्र मा मात्र मत हालौँ।हिजो मात्रै पनि रूकुम मा एमाले कि महिला कार्य कर्ता लाइ बलात्कार पछि हत्या गरे का छन आततायि हत्यारा माओवादि लाइ देश बाटै निमिट्यान्न पारौँ",1
1675,52363,"कल #EVMPolitics कौन कौन से राज्य में होने वाली है।

#UttarPradeshElections #UttarakhandElections2022 #PunjabElections2022 #ManipurElections2022 #GoaElections2022",1
1676,52364,देउवा र प्रचण्डको ‘चाउरे पिरती’ धेरै दिन टिक्दैन : सुरेन्द्र पाण्डे https://t.co/lcLsBt7Jtx,0
1677,52367,""" यह नहीं बोलेंगा कि वो खालिस्तानियों का विरोध करता हैं , अगर वह ऐसा करता हैं, तो उनमें ‘इन्वेस्ट’ करने वाले लोग नाराज़ हो जाएँगे:"" कुमार विश्वास

#PunjabElections2022  #PunjabElections https://t.co/rptETnNMKK",2
1678,52368,"वो सब लोग शूद्र,वैष्णव,ब्राह्मण और क्षत्रिय करते रहेंगे तुम बस हिंदू ओर अड़े रहना 

जो राम को लाया है हमें उनको लाना है 
#UpyogiHaiYogi
#UP2022 #UttarPradesh #BJP #UttarPradeshElections2022
#Varanasi #Prayagraj #Elections2022",2
1679,52369,"हम गोवा को कोयला का हब नहीं बन्ने देंगे , चाहे कुछ भी हो जाए : @RahulGandhi

#GoaElections2022",2
1680,52370,@Deepakkathit एमाले विरुद्ध गठबन्धन टोली रे। हाँसो उठ्दो।,1
1681,52371,"वोट डालने से पहले एक बार जरूर सोचें।
#UttarPradeshElections2022 
#भाजपा_हटाओ_देश_बचाओ 
#भाजपा_जा_रही_है https://t.co/jK6FsgjhUH",1
1682,52372,"धन्न पुष्पकमल दाहाल मेरो क्षेत्रका उम्मेदवार होइनन्! नत्र उनले जिते भने त्यसको अपजस मलाई पनि आइलाग्थ्यो। भलै म भोट हाल्न जाँदिनँ।
उनले हारुन्। र उनीजस्तै देउवा, ओलीलगायतले। 
#NoNotAgain #EnoughlsEnough",0
1683,52373,"पुनश्च मन नपरेकै आएपछि भाेट दिन्न, हाल्दिन वा #NoNotAgain भन्न पाउनु नागरिककाे अधिकार हाे । वाक स्वतन्त्रतामा नागरिकका आवाज दबाउन खाेज्ने, लाेकतन्त्रमा नागरिकलाई थर्काउने, सजाय ताेक्ने निर्वाचन आयाेगलाई अधिकार छैन ।",1
1684,52374,"केजरीवाल एंड कंपनी अपने स्पोर्ट्स का आर्टिकल छपवा कर काट रहे और मासूम स्पोर्ट्स लगे हुए हैं कटवाने में।:rolling_on_the_floor_laughing:
#पंजाब_चुनाव2022
#PunjabElections2022",1
1685,52375,"#मोदी_साड़ी_में #मोदी
कैसी लग रही हूँ मैं
कहिये क्या ख्याल है
बिजलिया न गिर पड़े
अब्ब तोह यह सवाल है
#UPElections2022 #UttarakhandElections2022 #PunjabElections2022 #GoaElections2022 #ManipurElections2022 https://t.co/899HQPLd4X",0
1686,52376,केशव स्थापित आफैंले खनेको खाल्डोमा एमाले https://t.co/F5qwylB7AX #hamrakura,1
1687,52377,"कुमार विश्वास ने लगाई केजरीवाल पर खालिस्तानी समर्थन का आरोप
#punjabCM
#PunjabModiNaal
#PunjabElection 
#UttarPradeshElection2022 
#UttarakhandElections2022 
#uttarakhandElections https://t.co/Oam3pxTF0S",0
1688,52378,कोही संग एकता आवश्यक छैन । तातै खाउ जल्दै मरौ नगर्ने हो भने र जनताको मन जित्न काम गर्ने हो भने फेरी ढिलो चाडो माओबादी आउछ। कांग्रेस धोखेबाज हो कांग्रेसले कांग्रेसलाई त भोट दिन्न माकेलाई के खान दिन्थे र ? https://t.co/UAkdD2RCjA,1
1689,52379,"बाबा काहे पड़े हो चक्कर में
कोई नही है सपा की टक्कर मे :folded_hands::person_biking:

#बाइस_में_बाइसकिल
#अखिलेश_आ_रहे_हैं
#VoteForCycle 
#UttarPradeshElections #UttarakhandElections2022 #AssemblyElections2022 https://t.co/tCQxonjO4S",0
1690,52381,नेपाली कांग्रेसका महामन्त्री गगन थापाले महिलाविरुद्ध घृणाको अभिव्यक्ति दिने एमालेका उम्मेदवार केशव स्थापितले काठमाडौंका महिलाको अपमान गरेको बताएका छन् ।  https://t.co/Gc8MShY7aV,0
1691,52383,"उनले नेकपा (माओवादी केन्द्र)का अध्यक्ष पुष्पकमल दाहालले चितवनमा दिएको धम्कीका कारण प्रधानमन्त्री शेरबहादुर देउवा डराएर रेनु दाहाललाई आफैले भरतपुरको मेयरमा उठाएको भन्ने भाषण गरेको टिप्पणी गरे।
https://t.co/XchdfINPiv",0
1692,52384,"२  तिहाई बहुमतको सरकार मैले चलाउन सकिन।त्यसैले अब मलाई भोट हाल्नु पर्दैन,मेरो हातबाट सरकार चल्दैन।
मेरो असली काम: उखान टुक्का सुनाउने,गित गाउने, केरेम बोर्ड खेल्ने, हावा गफ हान्ने हो जुन म जहाँ बसेर पनि गर्न सक्छु।त्यो मेरो hidden talent हो। 
#NoNotAgain #NepalVotes2022 #kpoli https://t.co/lgSBCF0Pap",0
1693,52386,"एउटा उम्मेदवार पार्टीबाट टिकट पाउन मोटो रकम बुझाउछ, कार्यकर्तालाई तातोचिसो, मतदाता पैसा खाने भोट हाल्ने धेरै हुन्छन, ठाँउ ठाँउबाट बस बुकिङ गर्नुपर्ने, झोलेहरुलाई खाना/खाजा/पार्टी/पेट्रोल आदि इत्यादी ओहोहो!! उसले 20/30 लाख त न्युनतम खर्च गर्छ- जितेपछी त्यो असुल नगरेर बस्छ त?",0
1694,52387,@DevkotaMysti तपाइलाइ गगन ठिक लागेको हो। मलाई पनि पहिले ठिक लाग्थ्यो अहिले पैसाको लागि बिदेशीको दलाल बनेको देखेपछी ठिक लागेन। #nonotagain,0
1695,52388,सुर्खेतमा एमाले र कांग्रेस कार्यकर्ताबीच झडप https://t.co/qcPILbosSX,1
1696,52389,"निर्वाचनको क्रममा उदयपुरमा गोली लागि एकको मृत्यु, एक घाइते

नेपाली नागरिकको अनावश्यक मृत्युको लागि यो अपवित्र गठबन्धन पूर्ण रूपमा जिम्मेवार छ।

@hamrorabi 
@RajendraLingden 
@SwagatNepal",1
1697,52390,"एमाले, कांग्रेस र माओवादीलाई भोट हाल्नु साँढेको टाङमुनी बाल्टी थाप्नु जस्तै हो : लिङ्देन https://t.co/AUVRn7ZMf4",1
1698,52391,यो बाकस नै टिपेर कुद्ने नेपाल कै हुन कि बिहार तिर बाट भाडामा ल्याईएका टटु हुन। हर्कत हेर्दा पुरै बिहारी संस्कारमा हुर्के बढेको छ त!:thinking_face: https://t.co/Weg7NrkGZM,0
1699,52392,"@RaMoSirOfficial @RailMinIndia @AshwiniVaishnaw अरे सब के सब मंद बुद्धि है। अंध भक्ति मे लीन है। 
#UttarPradeshElections2022 
#boycottbjp
#JusticeForRailwayStudents",2
1700,52393,"बांदा के भाजपा सांसद ने आरके सिंह पटेल ने स्वामी प्रसाद मौर्य को इशारों-इशारों में दो दिन पहले चमगादड़ कहा। स्वामी प्रसाद जी ने आज कहा कि नहीं... मैं नेवला हूं। नागनाथ और सांपनाथ दोनों समझ लो भाई। :grinning_face::person_running:
#UttarPradeshElections2022
@SwamiPMaurya https://t.co/rjosloSQDD",0
1701,52394,"दोलखाको वैत्यश्वरमा मतदानका क्रममा तनाव हानाहान :face_holding_back_tears: भोट हाल्ने अवस्था नै छैन प्रशासन पनि कति फितलो :enraged_face:

video : Saroj Kc https://t.co/drbKaOK86z",1
1702,52395,"अघि मेरो मोबाइल १ घण्टा स्विच अफ भएको थियो,
एकदमै नेपाल बन्द भएको जस्तो महसुस भएको थियो मलाई :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:",0
1703,52396,"दम छ र्‍यालेका सन्तानहरू बोल्न? तिमीहरूबाट आशा गर्नु बेकार छ। एसएसबीले तुइन काटेर मान्छे मार्दा बोलेन, अहिले ढुङ्गा बिस्फोट गराई मान्छे मार्दा बोल्दैन। यो भारतीय कंग्रेसलाई जनताले साफ गर्नुपर्छ यसपटक। #NoNotAgain https://t.co/GFDRKmA5aY",0
1704,52400,"तिनै मण्डललेहरु अहिले ""ठेक्कातन्त्र"" चलाउदै राजा खोज्दै छन :winking_face: युवा पछि लागेका छन ।। #NoNotAgain भन्दै ।।",2
1705,52401,भोट के मा लौरोमा https://t.co/mJe5xCJFLO,2
1706,52404,"निर्वाचन आयोगलाई नै भन्नुपर्ने भयो– #NoNotAgain
 
नत्र त कहिले अन्टसन्ट गीतकाण्डले,  कहिले अनेकथरि Moral Policing ले चुनावको मनोविज्ञान बिथोल्ला भन्ने खतरा भो ।
नो निर्वाचन आयोग, नट अगेन from @Online_khabar https://t.co/R1CHDgafjb",1
1707,52405,"नेपाली कांग्रेसको सभापतीले कारेकर्ता लाई इच्छा बिपरित भोट हाल लाउनु लोकतान्त्रिक ,गणतन्त्र समाप्त भयो । पाटी सभापति लाई कारबाही गर्नु ।",1
1708,52406,"नैतिकताको आधारमा पार्टीले सोचेजती जित्न नसकेकोले काङ्ग्रेस, एमाले र माओबादीका सभापति/अध्यक्षहरुले चाहिँ राजीनामा दिन पर्ने हो अनि प्रम नि हुन्छु भन्न नैतिकताले नदिन पर्ने हो। तर त्यस्तो उच्च नैतिकता र संस्कार भए पो उनिहरुमा? :thinking_face::thinking_face: @SherBDeuba @kpsharmaoli @cmprachanda #NoNotAgain",0
1709,52408,@OmThapa27 एमाले राप्रपा मिल्दा एमाले राजाबादि हुने रे अनि काङ्ग्रेस माअाेबादि मिल्दा नि काङ्ग्रेस 17000 काे हतियार हुनु पर्ने,1
1710,52409,@Rajanforktm4 पदमा पुग्दा भ्रष्टाचार र कमाउ धन्दा मात्र गर्ने चोर नेता #NoNotAgain,0
1711,52412,"@RaameshKoirala @dahalshivaji काठमाडौं मेयर चुनाव: 
बिस्थापित 'सालो'केटो- बाई बाई! 
बालेन शाह- हाई हाई!",0
1712,52414,"गर्भवती महिलालाई समेत फकाइफुलाई झन्डा थमाएर जुलुसमा हिडालेछन त्यही भएरत होला गर्भबाटै पार्टीको भएर जन्म लिन्छन
ति महिला र सिसुको स्वास्थ्य भन्दा उमेदारको जुलुसको महत्वछ

यो यौटा नेपाली राजनीतिको नाममा भद्दा मजाक भन्दा के होलार राजनीति गर्नेत त्यस्तै हुन नागरिक सचेत हुने कहिले हो!",2
1713,52416,ओलीलाई कांग्रेसको जवाफ : कांग्रेसले लागु गरेको नीति र कार्यक्रमको ब्याजसमेत खाने पार्टी एमाले https://t.co/DqNLphixSi,1
1714,52417,"नेपालको संविधान र राजनीतिक पार्टीको घोषणापत्रमा खासै फरक रैनछ (हुन त एउटै मान्छेले लेखेको कुरो के फरक हुनु !)। ठुला कुरा,मिठा कुरा,राम्रा कुरा सबै छन तर व्यवहारमा - घण्टा! निर्वाचन आयोगले पेल्नसक्ने संविधान ! shame on you Election Commission, Nepal 
 #nonotagain https://t.co/JVEvQu4LsM",1
1715,52418,ओलीको आतंकी शासनका कारण गठबन्धन जन्मिएको हो : प्रधानमन्त्री देउवा - https://t.co/fkAcYbATOA https://t.co/1YYejFMfv8,0
1716,52419,@khadga_acharya काँग्रेस काे लागि याे भन्दा भद्दा मजाक के हुन सक्छ ? प्रधानमन्त्रीकाे कुर्सीले गर्दा देउवा यति सम्म लाचार भए । चारतारे झण्डा बाेकेर वुढेशकालमा भुईकटहरमा भाेट माग्न बिबस भएँ । कठै !,0
1717,52420,"@kedarsubedi फुत्काउन बेर छैन
र्‍यालेका स्यालहरुको मनमा ढ्यांग्रो भने अवस्य ठोकेको छ

र्‍यालेदाइ हार्नु भनेको देशले जित्नु हो
गगन र विश्वप्रकासहरुलाई काम गर्न ढोका खुल्नु हो
तेसैलेपनि
डढेल्धुरावासिले विवेक पुर्याउनु पर्छ
#NoNotAgain",0
1718,52421,"No Not again

दशकौँ सत्तामा बसेका देउवा प्रचण्ड वलि लगायतका देशका देशका धमिरा लाई भोट नहालौ।।। अबको पाँच बर्ष नयाँ अनुहार, नयाँ बिचार र नयाँ सोच भएका लाई जिम्मा दिउँ।। 

#NoNotAgain",0
1719,52422,@kandeldai रेणुले नजिते देउवा अर्को छोटी प्रधानमन्त्री हुन पाउनन !प्रचण्ड शक्तिशाली रहिरहन सक्दैनन् !,0
1720,52423,"@lokesh_dhakal नेपाली कांग्रेस दुर्घटनामा पर्ने निश्चित छ सर । हिजाे चितवनमा पनि जनसहभागिता थिएन अरे :rolling_on_the_floor_laughing: अब,कांग्रेसलाई तपाईंहरुले उठाउनुभयाे भने, ठिकै छ नत्र सके रुवाखाेले अंकलले...",1
1721,52424,"क्या अरविंद केजरीवाल स्वीट आतंकवादी हैं ?

क्या कुमार विश्वास ने केजरीवाल पर कॉमडी की ?

पंजाब में केजरीवाल को नफा होगा या नुकसान ?

देखिए #Muqabla शाम 5 बजे सिर्फ इंडिया टीवी पर

#RajatSharmaNewLook #RajatSharma #CMKejriwal #PunjabElections2022 #DelhiCM https://t.co/Cv8cz9Glsk",0
1722,52425,"Goa वालों बच के रहना .. ये करोना का नया Variant है .. वहाँ INC ही सबसे better option है 

.. #GoaElections2022 https://t.co/OxnUEyS2Ac",1
1723,52427,हसिया र घाम र रुख मा अझै पनि भोट दिने हरु पनि एक किसिम को दास नै हुन झोले हरु:smiling_face_with_sunglasses:,1
1724,52429,"मोदि नमस्कार गरेर बस्या छन् 
शेरबहादुर देउवा हात बाँधेर 
चुनावकै चिन्ता भए नि ध्यान गरेर बस्नु नि केशव स्थापित झैँ।",0
1725,52431,"गृहमन्त्रीकै क्षेत्रमा एमाले कार्यकर्तामाथि कांग्रेस कार्यकर्ताद्वारा आक्रमण, मन्त्रीकै बचाउमा अझै परेनन् पक्राउ https://t.co/bP1Qr0KscG",1
1726,52432,विचारको हिसाबले म नेपाली काङ्ग्रेस हुनुपर्ने हो तर त्यो आतंककारी मर्या सिनो माओवादीलाई काॅध थाप्ने काङ्ग्रेसलाई कदापि भोट हाल्न सकिन्न ।,1
1727,52434,"@Pinkeshaap @DrKumarVishwas केजरीवाल #Punjab के लिए तू तो हानिकारक है।

#PunjabElections #PunjabElections2022 https://t.co/ETABFfeD6l",0
1728,52435,@iSpecky_ म त सिधा भन्छु भोट बाट किनियका जनताले भष्ट्रचारको कुरा किन उठाउछन् । :winking_face_with_tongue::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,0
1729,52436,"आज उत्तर प्रदेश चुनाव के चौथा चरण का मतदान है।  चरण दर चरण भाजपा का सफ़ाया होता जा रहा है।  

उत्तर प्रदेश के लोगों ने मन बना लिया है कि वो कांग्रेस के रूप में एक प्रगतिशील परिवर्तन का हाथ थामेंगे।  

#UttarPradeshElections2022 https://t.co/TWgaZ9smyh https://t.co/VNB5T940ia",1
1730,52437,"फिर याद दिला रहा हूं
#मोदी और #बीजेपी एक धोखा
#देश बचा लो अब भी मौका हैं।
#UttarPradesh #UttarPradeshElections2022 https://t.co/1dGAhATFOJ",0
1731,52438,सामाजिक संजाल मा #NoNotAgain ह्याट्स  ट्याग ले भुत्लि भांग केहि असर गरेन मुख्य चोर नेताहरु लाइ !,0
1732,52439,"#मुफ्तखोरी ही आप की पहचान।
पंजाब जरूर रखेगा,इस बात का ख़ाश ध्यान।
#PunjabElections2022 https://t.co/XfOSnkmkgG",1
1733,52441,"श्री जयंत चौधरी जी के साथ उप्र को लुटने की बात… 
जनता जनार्दन संभल के रहिए इन बहरूपियो से :folded_hands: 
#UttarPradeshElections2022
@BJP4UP @swatantrabjp @myogiadityanath https://t.co/D53PFyW5kK",0
1734,52442,समिक्षा बास्कोटाको भोट कति आयो? कसैले लेख्दैनन् । राम्रो उम्मेदवारमध्ये कि हुन् के रे हुन त,2
1735,52443,"हमने सबको बिजली दी, राशन दिया। फिर ये लोग क्यों कह रहे हैं कि सरकार भेदभाव कर रही है। लगता है दगाबाजियों को दंगाबाज प्यारे थे 
#MYogiAdityanath #UttarPradeshElections2022",2
1736,52445,"TMC गोवा में हिन्दू वोटों को बांटना चाहती है 
ये मौका है, इस प्रकार की राजनीति को दफना देने का  @narendramodi 
#GoaElections2022 https://t.co/9pyYCyhOr1",1
1737,52446,"#NarendraModiji
#UttarakhandElections2022
#BJP_हटाओ_देश_बचाओ https://t.co/KI4WFcCaA7",1
